-70,-22.13594362,0.057904816
-70,-21.81971586,0.223647522
-70,-21.50348809,0.326875984
-70,-21.18726032,0.334886476
-70,-20.87103256,0.243370808
-70,-20.55480479,0.077955292
-70,-20.23857703,-0.113580589
-70,-19.92234926,-0.275841572
-70,-19.60612149,-0.362279289
-70,-19.28989373,-0.348398102
-70,-18.97366596,-0.23804546
-70,-18.65743819,-0.061579432
-70,-18.34121043,0.133002842
-70,-18.02498266,0.293320362
-70,-17.7087549,0.37674753
-70,-17.39252713,0.361740047
-70,-17.07629936,0.253252937
-70,-16.7600716,0.080727773
-70,-16.44384383,-0.110610823
-70,-16.12761607,-0.272308338
-70,-15.8113883,-0.365244355
-70,-15.49516053,-0.368830298
-70,-15.17893277,-0.284916989
-70,-14.862705,-0.136113738
-70,-14.54647724,0.040587025
-70,-14.23024947,0.2031996
-70,-13.9140217,0.314933085
-70,-13.59779394,0.352714605
-70,-13.28156617,0.311898604
-70,-12.96533841,0.206028417
-70,-12.64911064,0.062149461
-70,-12.33288287,-0.086504785
-70,-12.01665511,-0.208508265
-70,-11.70042734,-0.280619436
-70,-11.38419958,-0.291984995
-70,-11.06797181,-0.245337984
-70,-10.75174404,-0.15534999
-70,-10.43551628,-0.044479434
-70,-10.11928851,0.062701272
-70,-9.803060747,0.145212534
-70,-9.486832981,0.189886394
-70,-9.170605214,0.193173165
-70,-8.854377448,0.160526291
-70,-8.538149682,0.104046431
-70,-8.221921916,0.039234808
-70,-7.90569415,-0.018484748
-70,-7.589466384,-0.056983427
-70,-7.273238618,-0.069859999
-70,-6.957010852,-0.057516182
-70,-6.640783086,-0.026538118
-70,-6.32455532,0.012406017
-70,-6.008327554,0.047410214
-70,-5.692099788,0.068035398
-70,-5.375872022,0.067305381
-70,-5.059644256,0.042872433
-70,-4.74341649,-0.002555261
-70,-4.427188724,-0.061494634
-70,-4.110960958,-0.122823815
-70,-3.794733192,-0.173692341
-70,-3.478505426,-0.201860355
-70,-3.16227766,-0.197808044
-70,-2.846049894,-0.156237784
-70,-2.529822128,-0.076573978
-70,-2.213594362,0.037063674
-70,-1.897366596,0.176308184
-70,-1.58113883,0.329255985
-70,-1.264911064,0.481753012
-70,-0.948683298,0.619062721
-70,-0.632455532,0.727772193
-70,-0.316227766,0.797384176
-70,0,0.821329243
-70,0.316227766,0.797384436
-70,0.632455532,0.727770777
-70,0.948683298,0.619061888
-70,1.264911064,0.481752745
-70,1.58113883,0.329259193
-70,1.897366596,0.176314565
-70,2.213594362,0.037074874
-70,2.529822128,-0.076572331
-70,2.846049894,-0.15624016
-70,3.16227766,-0.197804261
-70,3.478505426,-0.201854331
-70,3.794733192,-0.173697342
-70,4.110960958,-0.122828669
-70,4.427188724,-0.061487324
-70,4.74341649,-0.002552919
-70,5.059644256,0.042872433
-70,5.375872022,0.067305381
-70,5.692099788,0.068035398
-70,6.008327554,0.047410214
-70,6.32455532,0.012406017
-70,6.640783086,-0.026538116
-70,6.957010852,-0.057516182
-70,7.273238618,-0.069859999
-70,7.589466384,-0.056983427
-70,7.90569415,-0.018484748
-70,8.221921916,0.039234808
-70,8.538149682,0.104046431
-70,8.854377448,0.160526291
-70,9.170605214,0.193173165
-70,9.486832981,0.189886394
-70,9.803060747,0.145212534
-70,10.11928851,0.062701272
-70,10.43551628,-0.044479434
-70,10.75174404,-0.15534999
-70,11.06797181,-0.245337984
-70,11.38419958,-0.291984995
-70,11.70042734,-0.280619436
-70,12.01665511,-0.208519268
-70,12.33288287,-0.08650095
-70,12.64911064,0.062147382
-70,12.96533841,0.206020987
-70,13.28156617,0.311899698
-70,13.59779394,0.352712775
-70,13.9140217,0.314931874
-70,14.23024947,0.203199999
-70,14.54647724,0.04058856
-70,14.862705,-0.13611333
-70,15.17893277,-0.284917446
-70,15.49516053,-0.368830026
-70,15.8113883,-0.365244568
-70,16.12761607,-0.272308305
-70,16.44384383,-0.110610862
-70,16.7600716,0.080727738
-70,17.07629936,0.25325296
-70,17.39252713,0.361740044
-70,17.7087549,0.376747522
-70,18.02498266,0.293320384
