-25.,-25.,0.3069059253433466
-25.,-24.9,0.30254687552552423
-25.,-24.8,0.28428794452388556
-25.,-24.7,0.2531117921650845
-25.,-24.6,0.21064423421572498
-25.,-24.5,0.15906899648061731
-25.,-24.4,0.10100928285056308
-25.,-24.3,0.03938355876363063
-25.,-24.2,-0.02275514737895514
-25.,-24.1,-0.08238593600575239
-25.,-24.,-0.13668186534551785
-25.,-23.9,-0.18315654265900172
-25.,-23.8,-0.2197863884681651
-25.,-23.7,-0.2451014588460295
-25.,-23.6,-0.25824019776603635
-25.,-23.5,-0.2589662708611854
-25.,-23.4,-0.24764846305793098
-25.,-23.3,-0.22520725950657527
-25.,-23.2,-0.1930339543934437
-25.,-23.1,-0.1528897655742719
-25.,-23.,-0.10679335475173056
-25.,-22.9,-0.05690531416305573
-25.,-22.8,-0.005417600479984658
-25.,-22.7,0.04554533362385429
-25.,-22.6,0.09400869038171598
-25.,-22.5,0.13820978260575414
-25.,-22.4,0.17663994945844333
-25.,-22.3,0.20806710208763624
-25.,-22.2,0.23154175959638823
-25.,-22.1,0.24639065377843278
-25.,-22.,0.25220261450245446
-25.,-21.9,0.248811464245355
-25.,-21.8,0.23628007377121849
-25.,-21.7,0.2148886510374066
-25.,-21.6,0.18512890024382794
-25.,-21.5,0.147704066343132
-25.,-21.4,0.1035332906879754
-25.,-21.3,0.053757313170797794
-25.,-21.2,-0.0002584367482658667
-25.,-21.1,-0.05692779767733666
-25.,-21.,-0.11445921715281232
-25.,-20.9,-0.1708861002875044
-25.,-20.8,-0.22411454030362543
-25.,-20.7,-0.27198912729706026
-25.,-20.6,-0.312375595936839
-25.,-20.5,-0.3432570561649498
-25.,-20.4,-0.36283871031514214
-25.,-20.3,-0.3696544293337496
-25.,-20.2,-0.3626675871291487
-25.,-20.1,-0.34135821146801204
-25.,-20.,-0.30578885480220747
-25.,-19.9,-0.25664270917339493
-25.,-19.8,-0.19522917114056487
-25.,-19.7,-0.12345429481584384
-25.,-19.6,-0.043756110759306716
-25.,-19.5,0.040992583363867185
-25.,-19.4,0.1276088710385864
-25.,-19.3,0.2127445456717482
-25.,-19.2,0.29304230762147077
-25.,-19.1,0.3652936049491919
-25.,-19.,0.42658827498619845
-25.,-18.9,0.4744468248770586
-25.,-18.8,0.5069275465014818
-25.,-18.7,0.5227027141956277
-25.,-18.6,0.5211004059426818
-25.,-18.5,0.5021112010469222
-25.,-18.4,0.46636151477826737
-25.,-18.3,0.4150576310250866
-25.,-18.2,0.34990639933312073
-25.,-18.1,0.2730196986892264
-25.,-18.,0.1868105829881014
-25.,-17.9,0.09388836397965393
-25.,-17.8,-0.0030402681380995444
-25.,-17.7,-0.10125905893381511
-25.,-17.6,-0.1981152126290526
-25.,-17.5,-0.29107613358760065
-25.,-17.4,-0.3777702800142616
-25.,-17.3,-0.4560142502773793
-25.,-17.2,-0.5238296822921484
-25.,-17.1,-0.5794543404347775
-25.,-17.,-0.6213516803263746
-25.,-16.9,-0.6482233145083132
-25.,-16.799999999999997,-0.6590274582589066
-25.,-16.7,-0.6530049786112302
-25.,-16.6,-0.629713156379067
-25.,-16.5,-0.5890660446780164
-25.,-16.4,-0.5313763711981092
-25.,-16.299999999999997,-0.45739688797871975
-25.,-16.2,-0.36835324495616745
-25.,-16.1,-0.2659633024356573
-25.,-16.,-0.15243851901936145
-25.,-15.9,-0.030461121882802325
-25.,-15.799999999999999,0.09686441262064925
-25.,-15.7,0.22608686847376172
-25.,-15.6,0.35350975075798213
-25.,-15.5,0.47531486113091287
-25.,-15.399999999999999,0.5877010267358871
-25.,-15.299999999999999,0.6870330666511821
-25.,-15.2,0.7699907405900372
-25.,-15.1,0.8337084757010333
-25.,-15.,0.87589765185038
-25.,-14.899999999999999,0.8949445691623144
-25.,-14.799999999999999,0.8899767116608428
-25.,-14.7,0.8608937626453677
-25.,-14.6,0.808363258620735
-25.,-14.5,0.7337808642353881
-25.,-14.399999999999999,0.6391972436240494
-25.,-14.299999999999999,0.5272212317002274
-25.,-14.2,0.40090523677349454
-25.,-14.1,0.2636173751094977
-25.,-14.,0.11891062911811964
-25.,-13.899999999999999,-0.029594190961433023
-25.,-13.799999999999999,-0.1783226569200304
-25.,-13.7,-0.32384328424898656
-25.,-13.6,-0.4629274438387221
-25.,-13.5,-0.5925841512329532
-25.,-13.399999999999999,-0.7103206834857664
-25.,-13.299999999999999,-0.8135625518513679
-25.,-13.2,-0.9000360955080741
-25.,-13.1,-0.9688888672812562
-25.,-13.,-1.017427599631628
-25.,-12.899999999999999,-1.0459794368519955
-25.,-12.799999999999999,-1.0521161212306758
-25.,-12.7,-1.0370638465355517
-25.,-12.6,-0.998845648672079
-25.,-12.5,-0.9395567548174277
-25.,-12.399999999999999,-0.8579328689292225
-25.,-12.299999999999999,-0.7564703009839138
-25.,-12.2,-0.636649895235861
-25.,-12.1,-0.4992523071141644
-25.,-12.,-0.34838313454063863
-25.,-11.899999999999999,-0.1855994820701056
-25.,-11.799999999999999,-0.015425214196729861
-25.,-11.7,0.15889724550553538
-25.,-11.6,0.33353402821025985
-25.,-11.5,0.5039055504738895
-25.,-11.399999999999999,0.6661910601307997
-25.,-11.299999999999999,0.81621499061725
-25.,-11.2,0.950432417883575
-25.,-11.1,1.065179712255682
-25.,-11.,1.158144106930303
-25.,-10.899999999999999,1.226514278928418
-25.,-10.799999999999999,1.2694627569500871
-25.,-10.7,1.2854311328852048
-25.,-10.6,1.274893455458319
-25.,-10.5,1.23819708815078
-25.,-10.399999999999999,1.176527366577456
-25.,-10.299999999999999,1.091520922540259
-25.,-10.2,0.9853634862012437
-25.,-10.1,0.8605326483712111
-25.,-10.,0.7197436874406281
-25.,-9.899999999999999,0.5658574527244379
-25.,-9.799999999999999,0.40180139118995567
-25.,-9.7,0.23050732630356474
-25.,-9.6,0.05486752960361341
-25.,-9.5,-0.12229149361520969
-25.,-9.399999999999999,-0.2982200396153996
-25.,-9.299999999999999,-0.4702451960368953
-25.,-9.2,-0.6357650025089856
-25.,-9.1,-0.792242461162613
-25.,-9.,-0.937204878270021
-25.,-8.899999999999999,-1.068253186143443
-25.,-8.8,-1.1830845191077897
-25.,-8.7,-1.279529545034161
-25.,-8.599999999999998,-1.355604071266802
-25.,-8.5,-1.4095724591105485
-25.,-8.399999999999999,-1.440018603589597
-25.,-8.3,-1.4459188537601284
-25.,-8.2,-1.4267104132605126
-25.,-8.099999999999998,-1.382348566382181
-25.,-8.,-1.3133465531873716
-25.,-7.899999999999999,-1.2207930322492613
-25.,-7.800000000000001,-1.1063437215498217
-25.,-7.699999999999999,-0.9721858429399739
-25.,-7.599999999999998,-0.8209762201183841
-25.,-7.5,-0.6557560810546982
-25.,-7.399999999999999,-0.47984758085749074
-25.,-7.300000000000001,-0.2967385998118231
-25.,-7.199999999999999,-0.10996333410975379
-25.,-7.099999999999998,0.07701351048808536
-25.,-7.,0.260901518263837
-25.,-6.899999999999999,0.43867201952988194
-25.,-6.800000000000001,0.6076234906371857
-25.,-6.699999999999999,0.7654222109064738
-25.,-6.599999999999998,0.9101177199390743
-25.,-6.5,1.0401348396996917
-25.,-6.399999999999999,1.1542460239504373
-25.,-6.300000000000001,1.2515293826208496
-25.,-6.199999999999999,1.331318751405874
-25.,-6.099999999999998,1.3931525442210801
-25.,-6.,1.4367278099768868
-25.,-5.899999999999999,1.4618649550394918
-25.,-5.799999999999997,1.4684870917786745
-25.,-5.699999999999999,1.4566160881031855
-25.,-5.599999999999998,1.42638531668679
-25.,-5.5,1.3780670479295016
-25.,-5.399999999999999,1.3121106068474946
-25.,-5.299999999999997,1.229186006749704
-25.,-5.199999999999999,1.130226925428062
-25.,-5.099999999999998,1.0164666601702108
-25.,-5.,0.8894614051609256
-25.,-4.899999999999999,0.7510954593222973
-25.,-4.799999999999997,0.6035662453655817
-25.,-4.699999999999999,0.4493469146024823
-25.,-4.599999999999998,0.29112810411812395
-25.,-4.5,0.13174166320913513
-25.,-4.399999999999999,-0.025928774980050306
-25.,-4.299999999999997,-0.17904415046616629
-25.,-4.199999999999999,-0.32490623760982235
-25.,-4.099999999999998,-0.461046651827801
-25.,-4.,-0.5853019901948511
-25.,-3.8999999999999986,-0.6958696722768183
-25.,-3.799999999999997,-0.791953011446372
-25.,-3.6999999999999993,-0.8702030653280581
-25.,-3.599999999999998,-0.9329322542084169
-25.,-3.5,-0.9786609650203376
-25.,-3.3999999999999986,-1.0078190675950673
-25.,-3.299999999999997,-1.0195851366128648
-25.,-3.1999999999999993,-1.0151880116049645
-25.,-3.099999999999998,-0.9951862863993858
-25.,-3.,-0.9597420420544945
-25.,-2.8999999999999986,-0.9095253282715169
-25.,-2.799999999999997,-0.8445712023584911
-25.,-2.6999999999999993,-0.7653388387376254
-25.,-2.599999999999998,-0.6741366281273176
-25.,-2.5,-0.5692368328689144
-25.,-2.3999999999999986,-0.4518175571665451
-25.,-2.299999999999997,-0.3224661278238339
-25.,-2.1999999999999993,-0.18192708362769427
-25.,-2.099999999999998,-0.031148497507704168
-25.,-2.,0.128683828488433
-25.,-1.8999999999999986,0.29612916257953303
-25.,-1.7999999999999972,0.4694948499699946
-25.,-1.6999999999999993,0.6468606658673859
-25.,-1.5999999999999979,0.826123625517168
-25.,-1.5,1.0050601914700954
-25.,-1.3999999999999986,1.1814011156410935
-25.,-1.2999999999999972,1.3529128242235746
-25.,-1.1999999999999993,1.5174785452130235
-25.,-1.0999999999999979,1.6731723336219535
-25.,-1.,1.818319777617746
-25.,-0.8999999999999986,1.9515404087433388
-25.,-0.7999999999999972,2.0717685694521504
-25.,-0.6999999999999993,2.178251540897573
-25.,-0.5999999999999979,2.27052590133227
-25.,-0.5,2.348375156289669
-25.,-0.3999999999999986,2.4117734515563356
-25.,-0.29999999999999716,2.460821473925524
-25.,-0.1999999999999993,2.4956813346554974
-25.,-0.09999999999999787,2.516517248591157
-25.,0.,2.523448165919386
-25.,0.10000000000000142,2.516517248591146
-25.,0.20000000000000284,2.495681334654417
-25.,0.3000000000000007,2.4608214739251117
-25.,0.40000000000000213,2.411773451556568
-25.,0.5,2.3483751562911044
-25.,0.6000000000000014,2.2705259013334573
-25.,0.7000000000000028,2.1782515408962153
-25.,0.8000000000000007,2.071768569452708
-25.,0.9000000000000021,1.951540408743638
-25.,1.,1.818319777617668
-25.,1.1000000000000014,1.6731723336223698
-25.,1.2000000000000028,1.5174785452129875
-25.,1.3000000000000007,1.3529128242236628
-25.,1.4000000000000021,1.1814011156408621
-25.,1.5,1.0050601914708202
-25.,1.6000000000000014,0.8261236255167853
-25.,1.7000000000000028,0.6468606658674119
-25.,1.8000000000000007,0.4694948499698597
-25.,1.9000000000000021,0.2961291625791237
-25.,2.,0.12868382848832838
-25.,2.1000000000000014,-0.0311484975076987
-25.,2.200000000000003,-0.1819270836282272
-25.,2.3000000000000007,-0.32246612782332756
-25.,2.400000000000002,-0.4518175571665087
-25.,2.5,-0.56923683286942
-25.,2.6000000000000014,-0.6741366281276538
-25.,2.700000000000003,-0.765337046840197
-25.,2.8000000000000007,-0.8438884415737443
-25.,2.900000000000002,-0.9095279973486272
-25.,3.,-0.9597493697826678
-25.,3.1000000000000014,-0.9951851471034776
-25.,3.200000000000003,-1.015188011605028
-25.,3.3000000000000007,-1.0195851366127744
