#TimeHarp 260  Histogram Data			3/4/2021 9:46			NE = 10^8
#channels per curve						
32768						
#display curve no.						
0	1					
#memory block no.						
0	1					
#ns/bin						
2	2					
Nj		Nj'				
16	0	16.00002016		0.000126		
6	0	6.0000081		0.000135		
13	0	13.00001703		0.000131		
15	0	15.00001935		0.000129		
11	0	11.00001496		0.000136		
9	0	9.00001233		0.000137		
10	0	10.0000132		0.000132		
15	0	15.00001875		0.000125		
8	0	8.00001072		0.000134		
10	0	10.0000127		0.000127		
10	0	10.0000123		0.000123		
8	0	8.00000984		0.000123		
12	0	12.0000138		0.000115		
10	0	10.0000121		0.000121		
6	0	6.00000708		0.000118		
8	0	8.00000872		0.000109		
11	0	11.00001166		0.000106		
12	0	12.00001296		0.000108		
6	0	6.0000066		0.00011		
19	0	19.00001919		0.000101		
14	0	14.00001568		0.000112		
14	0	14.00001624		0.000116		
16	0	16.0000192		0.00012		
16	0	16.00002048		0.000128		
14	0	14.00001848		0.000132		
12	0	12.00001632		0.000136		
14	0	14.00001988		0.000142		
13	0	13.00001924		0.000148		
11	0	11.0000165		0.00015		
20	0	20.0000298		0.000149		
10	0	10.0000163		0.000163		
5	0	5.0000077		0.000154		
11	0	11.00001595		0.000145		
8	0	8.00001136		0.000142		
12	0	12.00001608		0.000134		
20	0	20.000026		0.00013		
10	0	10.0000136		0.000136		
9	0	9.00001206		0.000134		
10	0	10.0000129		0.000129		
13	0	13.00001638		0.000126		
9	0	9.00001152		0.000128		
10	0	10.0000117		0.000117		
6	0	6.00000702		0.000117		
14	0	14.00001652		0.000118		
6	0	6.00000726		0.000121		
14	0	14.00001666		0.000119		
13	0	13.00001573		0.000121		
7	0	7.00000798		0.000114		
14	0	14.00001554		0.000111		
5	0	5.0000058		0.000116		
11	0	11.00001221		0.000111		
9	0	9.00000981		0.000109		
10	0	10.0000109		0.000109		
16	0	16.00001744		0.000109		
11	0	11.00001309		0.000119		
14	0	14.00001624		0.000116		
17	0	17.00002108		0.000124		
17	0	17.00002159		0.000127		
11	0	11.00001441		0.000131		
13	0	13.00001755		0.000135		
6	0	6.00000804		0.000134		
12	0	12.0000162		0.000135		
8	0	8.00001088		0.000136		
9	0	9.00001215		0.000135		
13	0	13.00001742		0.000134		
16	0	16.00002096		0.000131		
10	0	10.0000136		0.000136		
9	0	9.00001188		0.000132		
9	0	9.00001116		0.000124		
9	0	9.00001044		0.000116		
11	0	11.00001254		0.000114		
16	0	16.00001792		0.000112		
17	0	17.00002074		0.000122		
5	0	5.00000635		0.000127		
14	0	14.00001736		0.000124		
18	0	18.00002322		0.000129		
11	0	11.00001474		0.000134		
16	0	16.00002064		0.000129		
9	0	9.00001215		0.000135		
11	0	11.00001485		0.000135		
8	0	8.00001096		0.000137		
10	0	10.0000136		0.000136		
13	0	13.00001755		0.000135		
6	0	6.00000792		0.000132		
13	0	13.00001573		0.000121		
16	0	16.00002064		0.000129		
11	0	11.00001441		0.000131		
12	0	12.00001488		0.000124		
12	0	12.000015		0.000125		
17	0	17.00002057		0.000121		
11	0	11.00001419		0.000129		
16	0	16.00002064		0.000129		
20	0	20.0000274		0.000137		
15	0	15.00002205		0.000147		
19	0	19.00002831		0.000149		
11	0	11.00001782		0.000162		
10	0	10.000016		0.00016		
10	0	10.0000154		0.000154		
8	0	8.00001224		0.000153		
11	0	11.00001639		0.000149		
12	0	12.00001776		0.000148		
6	0	6.00000858		0.000143		
9	0	9.00001242		0.000138		
10	0	10.0000131		0.000131		
16	0	16.00001936		0.000121		
10	0	10.0000122		0.000122		
17	0	17.00001921		0.000113		
11	0	11.00001309		0.000119		
15	0	15.000018		0.00012		
10	0	10.0000125		0.000125		
11	0	11.00001397		0.000127		
10	0	10.0000127		0.000127		
15	0	15.00001875		0.000125		
10	0	10.0000134		0.000134		
7	0	7.00000945		0.000135		
8	0	8.00001056		0.000132		
18	0	18.00002232		0.000124		
11	0	11.00001452		0.000132		
14	0	14.00001764		0.000126		
17	0	17.00002193		0.000129		
16	0	16.00002096		0.000131		
13	0	13.00001781		0.000137		
8	0	8.00001112		0.000139		
16	0	16.00002192		0.000137		
13	0	13.00001794		0.000138		
12	0	12.00001692		0.000141		
12	0	12.00001752		0.000146		
6	0	6.000009		0.00015		
13	0	13.00001794		0.000138		
9	0	9.0000126		0.00014		
8	0	8.0000108		0.000135		
12	0	12.00001512		0.000126		
15	0	15.0000183		0.000122		
11	0	11.00001364		0.000124		
11	0	11.00001397		0.000127		
12	0	12.00001464		0.000122		
9	0	9.00001089		0.000121		
6	0	6.00000708		0.000118		
9	0	9.00001008		0.000112		
15	0	15.00001725		0.000115		
13	0	13.00001521		0.000117		
6	0	6.00000726		0.000121		
12	0	12.00001428		0.000119		
11	0	11.00001309		0.000119		
14	0	14.0000161		0.000115		
8	0	8.00000944		0.000118		
9	0	9.00001035		0.000115		
14	0	14.00001568		0.000112		
12	0	12.00001404		0.000117		
16	0	16.00001968		0.000123		
7	0	7.0000091		0.00013		
14	0	14.00001708		0.000122		
10	0	10.0000123		0.000123		
14	0	14.00001778		0.000127		
11	0	11.00001419		0.000129		
15	0	15.00001935		0.000129		
17	0	17.0000221		0.00013		
13	0	13.00001807		0.000139		
13	0	13.00001859		0.000143		
12	0	12.00001704		0.000142		
8	0	8.00001136		0.000142		
16	0	16.00002144		0.000134		
11	0	11.00001573		0.000143		
13	0	13.0000182		0.00014		
4	0	4.00000572		0.000143		
12	0	12.00001596		0.000133		
13	0	13.00001742		0.000134		
10	0	10.0000132		0.000132		
18	0	18.0000225		0.000125		
7	0	7.0000091		0.00013		
13	0	13.00001612		0.000124		
6	0	6.0000075		0.000125		
15	0	15.00001845		0.000123		
12	0	12.00001464		0.000122		
6	0	6.00000738		0.000123		
11	0	11.00001276		0.000116		
12	0	12.00001476		0.000123		
19	0	19.00002337		0.000123		
10	0	10.0000129		0.000129		
12	0	12.00001548		0.000129		
7	0	7.00000861		0.000123		
9	0	9.00001107		0.000123		
11	0	11.00001309		0.000119		
15	0	15.0000186		0.000124		
16	0	16.00001984		0.000124		
6	0	6.00000768		0.000128		
8	0	8.00001024		0.000128		
12	0	12.000015		0.000125		
11	0	11.00001375		0.000125		
9	0	9.00001053		0.000117		
17	0	17.00001972		0.000116		
8	0	8.00000968		0.000121		
7	0	7.00000854		0.000122		
22	0	22.0000264		0.00012		
12	0	12.00001572		0.000131		
13	0	13.00001664		0.000128		
6	0	6.0000075		0.000125		
12	0	12.000015		0.000125		
14	0	14.00001806		0.000129		
11	0	11.00001441		0.000131		
13	0	13.00001703		0.000131		
7	0	7.00000945		0.000135		
16	0	16.00002		0.000125		
5	0	5.00000665		0.000133		
16	0	16.00002096		0.000131		
10	0	10.0000125		0.000125		
8	0	8.00000984		0.000123		
11	0	11.00001298		0.000118		
16	0	16.00001968		0.000123		
10	0	10.0000127		0.000127		
9	0	9.00001107		0.000123		
10	0	10.0000121		0.000121		
10	0	10.0000118		0.000118		
14	0	14.00001694		0.000121		
7	0	7.00000833		0.000119		
13	0	13.00001573		0.000121		
15	0	15.0000177		0.000118		
13	0	13.00001599		0.000123		
11	0	11.00001408		0.000128		
14	0	14.00001792		0.000128		
14	0	14.00001764		0.000126		
15	0	15.0000195		0.00013		
10	0	10.0000136		0.000136		
15	0	15.0000204		0.000136		
12	0	12.00001692		0.000141		
13	0	13.00001807		0.000139		
16	0	16.0000232		0.000145		
13	0	13.00001924		0.000148		
11	0	11.00001606		0.000146		
9	0	9.00001296		0.000144		
10	0	10.0000142		0.000142		
8	0	8.00001104		0.000138		
6	0	6.00000792		0.000132		
9	0	9.00001107		0.000123		
16	0	16.00001952		0.000122		
10	0	10.0000123		0.000123		
12	0	12.00001452		0.000121		
11	0	11.0000132		0.00012		
13	0	13.00001495		0.000115		
8	0	8.0000092		0.000115		
15	0	15.0000168		0.000112		
6	0	6.00000708		0.000118		
10	0	10.0000114		0.000114		
7	0	7.00000812		0.000116		
9	0	9.00001053		0.000117		
12	0	12.00001404		0.000117		
16	0	16.00001808		0.000113		
4	0	4.00000476		0.000119		
15	0	15.00001665		0.000111		
13	0	13.00001495		0.000115		
10	0	10.0000115		0.000115		
9	0	9.00001053		0.000117		
10	0	10.0000111		0.000111		
8	0	8.0000092		0.000115		
14	0	14.00001582		0.000113		
10	0	10.000012		0.00012		
11	0	11.00001331		0.000121		
10	0	10.000012		0.00012		
16	0	16.00001824		0.000114		
11	0	11.00001386		0.000126		
10	0	10.0000122		0.000122		
11	0	11.00001309		0.000119		
13	0	13.0000156		0.00012		
12	0	12.00001488		0.000124		
13	0	13.00001638		0.000126		
11	0	11.00001441		0.000131		
16	0	16.00002048		0.000128		
9	0	9.00001206		0.000134		
8	0	8.00001056		0.000132		
15	0	15.0000195		0.00013		
9	0	9.00001161		0.000129		
4	0	4.00000508		0.000127		
11	0	11.00001331		0.000121		
12	0	12.00001452		0.000121		
11	0	11.0000132		0.00012		
7	0	7.00000833		0.000119		
9	0	9.00001017		0.000113		
14	0	14.00001554		0.000111		
8	0	8.00000872		0.000109		
9	0	9.00000972		0.000108		
7	0	7.00000763		0.000109		
7	0	7.00000707		0.000101		
14	0	14.00001386		9.90E-05		
9	0	9.00000981		0.000109		
12	0	12.00001284		0.000107		
16	0	16.00001712		0.000107		
14	0	14.00001568		0.000112		
8	0	8.00000952		0.000119		
5	0	5.0000059		0.000118		
9	0	9.00000981		0.000109		
15	0	15.0000165		0.00011		
5	0	5.0000058		0.000116		
6	0	6.00000684		0.000114		
12	0	12.00001356		0.000113		
11	0	11.00001221		0.000111		
5	0	5.00000565		0.000113		
11	0	11.00001166		0.000106		
10	0	10.0000101		0.000101		
15	0	15.00001455		9.70E-05		
7	0	7.00000728		0.000104		
7	0	7.00000742		0.000106		
6	0	6.00000624		0.000104		
7	0	7.00000665		9.50E-05		
10	0	10.0000097		9.70E-05		
18	0	18.00001818		0.000101		
14	0	14.00001498		0.000107		
13	0	13.0000143		0.00011		
8	0	8.00000944		0.000118		
7	0	7.00000805		0.000115		
19	0	19.00002128		0.000112		
11	0	11.00001276		0.000116		
11	0	11.0000132		0.00012		
13	0	13.00001612		0.000124		
17	0	17.00002227		0.000131		
13	0	13.00001833		0.000141		
18	0	18.00002592		0.000144		
13	0	13.00001872		0.000144		
10	0	10.0000143		0.000143		
11	0	11.0000154		0.00014		
12	0	12.00001716		0.000143		
4	0	4.00000592		0.000148		
11	0	11.00001463		0.000133		
11	0	11.00001463		0.000133		
18	0	18.00002394		0.000133		
10	0	10.0000138		0.000138		
10	0	10.0000131		0.000131		
13	0	13.00001664		0.000128		
9	0	9.00001107		0.000123		
17	0	17.00002023		0.000119		
11	0	11.00001386		0.000126		
6	0	6.00000756		0.000126		
16	0	16.0000192		0.00012		
6	0	6.00000792		0.000132		
9	0	9.00001143		0.000127		
12	0	12.000015		0.000125		
9	0	9.00001071		0.000119		
21	0	21.00002478		0.000118		
15	0	15.00001935		0.000129		
12	0	12.00001572		0.000131		
9	0	9.00001206		0.000134		
12	0	12.00001512		0.000126		
13	0	13.00001651		0.000127		
7	0	7.00000938		0.000134		
6	0	6.0000075		0.000125		
17	0	17.00002125		0.000125		
8	0	8.00001064		0.000133		
12	0	12.00001548		0.000129		
14	0	14.00001848		0.000132		
10	0	10.0000125		0.000125		
13	0	13.0000156		0.00012		
10	0	10.0000121		0.000121		
7	0	7.00000854		0.000122		
8	0	8.00000936		0.000117		
13	0	13.00001456		0.000112		
16	0	16.00001888		0.000118		
14	0	14.00001792		0.000128		
9	0	9.00001125		0.000125		
8	0	8.00001008		0.000126		
12	0	12.00001464		0.000122		
10	0	10.000012		0.00012		
12	0	12.0000144		0.00012		
14	0	14.00001666		0.000119		
22	0	22.00002706		0.000123		
16	0	16.00002208		0.000138		
18	0	18.00002628		0.000146		
13	0	13.00001963		0.000151		
11	0	11.00001628		0.000148		
10	0	10.0000145		0.000145		
14	0	14.00002044		0.000146		
7	0	7.00001064		0.000152		
9	0	9.00001323		0.000147		
9	0	9.00001314		0.000146		
13	0	13.00001859		0.000143		
8	0	8.00001136		0.000142		
13	0	13.00001664		0.000128		
14	0	14.0000175		0.000125		
11	0	11.00001331		0.000121		
5	0	5.00000595		0.000119		
15	0	15.00001695		0.000113		
8	0	8.00000944		0.000118		
10	0	10.0000112		0.000112		
11	0	11.00001265		0.000115		
6	0	6.00000702		0.000117		
17	0	17.00001938		0.000114		
7	0	7.00000826		0.000118		
15	0	15.00001755		0.000117		
8	0	8.00000952		0.000119		
12	0	12.00001356		0.000113		
15	0	15.0000171		0.000114		
14	0	14.00001736		0.000124		
10	0	10.0000123		0.000123		
13	0	13.00001625		0.000125		
10	0	10.0000128		0.000128		
15	0	15.00001905		0.000127		
15	0	15.0000204		0.000136		
13	0	13.00001742		0.000134		
16	0	16.0000224		0.00014		
6	0	6.00000846		0.000141		
17	0	17.00002363		0.000139		
15	0	15.0000216		0.000144		
5	0	5.0000072		0.000144		
9	0	9.00001215		0.000135		
10	0	10.0000134		0.000134		
12	0	12.00001572		0.000131		
9	0	9.00001197		0.000133		
15	0	15.00001905		0.000127		
8	0	8.00001016		0.000127		
9	0	9.00001098		0.000122		
9	0	9.00001035		0.000115		
8	0	8.00000944		0.000118		
15	0	15.00001635		0.000109		
13	0	13.00001417		0.000109		
18	0	18.00002106		0.000117		
16	0	16.00002016		0.000126		
19	0	19.00002508		0.000132		
8	0	8.00001112		0.000139		
17	0	17.00002346		0.000138		
9	0	9.0000126		0.00014		
15	0	15.00002115		0.000141		
10	0	10.0000147		0.000147		
11	0	11.00001628		0.000148		
8	0	8.00001208		0.000151		
12	0	12.00001728		0.000144		
8	0	8.00001144		0.000143		
10	0	10.0000133		0.000133		
13	0	13.00001651		0.000127		
9	0	9.00001089		0.000121		
19	0	19.00002318		0.000122		
8	0	8.00000992		0.000124		
9	0	9.00001107		0.000123		
8	0	8.00000936		0.000117		
10	0	10.0000115		0.000115		
6	0	6.00000684		0.000114		
12	0	12.00001344		0.000112		
8	0	8.00000896		0.000112		
11	0	11.00001232		0.000112		
11	0	11.00001243		0.000113		
17	0	17.00001887		0.000111		
11	0	11.00001309		0.000119		
7	0	7.00000777		0.000111		
13	0	13.0000143		0.00011		
8	0	8.00000912		0.000114		
11	0	11.00001254		0.000114		
10	0	10.0000115		0.000115		
11	0	11.00001309		0.000119		
12	0	12.00001416		0.000118		
9	0	9.00001098		0.000122		
14	0	14.0000168		0.00012		
12	0	12.00001476		0.000123		
21	0	21.00002478		0.000118		
13	0	13.00001664		0.000128		
10	0	10.0000134		0.000134		
13	0	13.00001703		0.000131		
9	0	9.00001224		0.000136		
10	0	10.0000134		0.000134		
6	0	6.00000804		0.000134		
12	0	12.00001548		0.000129		
10	0	10.0000129		0.000129		
11	0	11.0000143		0.00013		
14	0	14.00001778		0.000127		
12	0	12.00001548		0.000129		
10	0	10.000012		0.00012		
6	0	6.00000702		0.000117		
8	0	8.00000904		0.000113		
5	0	5.0000054		0.000108		
9	0	9.00000936		0.000104		
8	0	8.00000824		0.000103		
10	0	10.0000105		0.000105		
11	0	11.00001133		0.000103		
12	0	12.00001248		0.000104		
8	0	8.0000084		0.000105		
17	0	17.00001683		9.90E-05		
11	0	11.00001144		0.000104		
8	0	8.0000084		0.000105		
10	0	10.0000107		0.000107		
15	0	15.00001635		0.000109		
12	0	12.00001428		0.000119		
12	0	12.00001464		0.000122		
13	0	13.00001638		0.000126		
10	0	10.0000129		0.000129		
16	0	16.00002048		0.000128		
6	0	6.00000792		0.000132		
13	0	13.0000169		0.00013		
9	0	9.00001134		0.000126		
14	0	14.00001736		0.000124		
9	0	9.0000117		0.00013		
19	0	19.00002451		0.000129		
5	0	5.00000665		0.000133		
7	0	7.00000882		0.000126		
13	0	13.00001573		0.000121		
15	0	15.00001815		0.000121		
13	0	13.00001638		0.000126		
14	0	14.00001722		0.000123		
10	0	10.0000131		0.000131		
10	0	10.0000128		0.000128		
17	0	17.00002193		0.000129		
9	0	9.00001188		0.000132		
12	0	12.00001584		0.000132		
6	0	6.0000075		0.000125		
13	0	13.00001638		0.000126		
13	0	13.00001716		0.000132		
13	0	13.00001716		0.000132		
17	0	17.0000221		0.00013		
16	0	16.00002144		0.000134		
13	0	13.00001768		0.000136		
8	0	8.00001112		0.000139		
21	0	21.00002877		0.000137		
12	0	12.00001692		0.000141		
10	0	10.0000144		0.000144		
8	0	8.00001136		0.000142		
11	0	11.00001584		0.000144		
18	0	18.00002556		0.000142		
10	0	10.0000147		0.000147		
14	0	14.00002016		0.000144		
15	0	15.00002115		0.000141		
13	0	13.0000182		0.00014		
12	0	12.0000168		0.00014		
17	0	17.00002448		0.000144		
8	0	8.0000112		0.00014		
8	0	8.00001088		0.000136		
11	0	11.00001474		0.000134		
7	0	7.00000959		0.000137		
12	0	12.00001596		0.000133		
10	0	10.0000127		0.000127		
10	0	10.0000127		0.000127		
9	0	9.00001107		0.000123		
13	0	13.00001521		0.000117		
10	0	10.0000117		0.000117		
7	0	7.00000805		0.000115		
9	0	9.00000945		0.000105		
11	0	11.00001166		0.000106		
16	0	16.00001744		0.000109		
16	0	16.00001824		0.000114		
12	0	12.00001476		0.000123		
14	0	14.00001722		0.000123		
9	0	9.00001143		0.000127		
17	0	17.00002142		0.000126		
10	0	10.0000134		0.000134		
20	0	20.0000262		0.000131		
17	0	17.00002397		0.000141		
12	0	12.00001812		0.000151		
13	0	13.00002002		0.000154		
6	0	6.00000936		0.000156		
12	0	12.00001752		0.000146		
12	0	12.00001704		0.000142		
10	0	10.0000142		0.000142		
16	0	16.00002208		0.000138		
5	0	5.00000725		0.000145		
11	0	11.00001463		0.000133		
3	0	3.00000402		0.000134		
9	0	9.00001053		0.000117		
9	0	9.00000981		0.000109		
9	0	9.00000954		0.000106		
15	0	15.0000153		0.000102		
10	0	10.0000111		0.000111		
9	0	9.00000981		0.000109		
10	0	10.0000106		0.000106		
13	0	13.00001378		0.000106		
6	0	6.00000618		0.000103		
12	0	12.00001248		0.000104		
8	0	8.0000084		0.000105		
12	0	12.0000132		0.00011		
11	0	11.00001243		0.000113		
7	0	7.00000805		0.000115		
5	0	5.00000565		0.000113		
11	0	11.00001133		0.000103		
16	0	16.00001664		0.000104		
9	0	9.00000999		0.000111		
18	0	18.0000198		0.00011		
16	0	16.0000184		0.000115		
22	0	22.0000275		0.000125		
9	0	9.00001215		0.000135		
10	0	10.0000136		0.000136		
7	0	7.00000938		0.000134		
9	0	9.0000117		0.00013		
8	0	8.00001056		0.000132		
11	0	11.00001485		0.000135		
12	0	12.0000162		0.000135		
16	0	16.00002096		0.000131		
14	0	14.00001932		0.000138		
8	0	8.00001072		0.000134		
18	0	18.00002268		0.000126		
14	0	14.00001708		0.000122		
12	0	12.00001524		0.000127		
14	0	14.00001806		0.000129		
5	0	5.0000068		0.000136		
11	0	11.00001452		0.000132		
9	0	9.00001215		0.000135		
9	0	9.00001197		0.000133		
11	0	11.0000143		0.00013		
14	0	14.0000175		0.000125		
15	0	15.00001875		0.000125		
12	0	12.00001584		0.000132		
13	0	13.00001638		0.000126		
6	0	6.0000075		0.000125		
11	0	11.00001309		0.000119		
7	0	7.00000812		0.000116		
19	0	19.00002242		0.000118		
13	0	13.00001638		0.000126		
13	0	13.0000169		0.00013		
13	0	13.00001742		0.000134		
8	0	8.00001088		0.000136		
18	0	18.0000234		0.00013		
7	0	7.00000931		0.000133		
10	0	10.0000128		0.000128		
8	0	8.00001		0.000125		
14	0	14.00001778		0.000127		
20	0	20.000026		0.00013		
9	0	9.00001287		0.000143		
13	0	13.00001729		0.000133		
6	0	6.00000798		0.000133		
11	0	11.00001386		0.000126		
9	0	9.00001116		0.000124		
11	0	11.00001375		0.000125		
13	0	13.00001534		0.000118		
14	0	14.00001736		0.000124		
19	0	19.00002432		0.000128		
6	0	6.00000834		0.000139		
9	0	9.00001179		0.000131		
5	0	5.000006		0.00012		
9	0	9.00001044		0.000116		
8	0	8.00000896		0.000112		
18	0	18.00002052		0.000114		
13	0	13.00001573		0.000121		
12	0	12.000015		0.000125		
17	0	17.00002142		0.000126		
3	0	3.0000039		0.00013		
9	0	9.00001071		0.000119		
9	0	9.00000981		0.000109		
12	0	12.00001344		0.000112		
11	0	11.00001265		0.000115		
10	0	10.0000121		0.000121		
15	0	15.0000183		0.000122		
11	0	11.00001419		0.000129		
13	0	13.00001586		0.000122		
16	0	16.00001952		0.000122		
12	0	12.00001512		0.000126		
7	0	7.00000847		0.000121		
5	0	5.00000625		0.000125		
10	0	10.0000121		0.000121		
12	0	12.00001464		0.000122		
15	0	15.0000183		0.000122		
20	0	20.0000252		0.000126		
8	0	8.00001088		0.000136		
16	0	16.00002064		0.000129		
12	0	12.00001608		0.000134		
10	0	10.0000133		0.000133		
11	0	11.00001397		0.000127		
10	0	10.0000126		0.000126		
10	0	10.0000129		0.000129		
12	0	12.00001608		0.000134		
12	0	12.00001632		0.000136		
15	0	15.0000204		0.000136		
14	0	14.00001904		0.000136		
13	0	13.0000169		0.00013		
14	0	14.0000189		0.000135		
8	0	8.00001064		0.000133		
11	0	11.00001419		0.000129		
8	0	8.0000104		0.00013		
12	0	12.00001524		0.000127		
10	0	10.0000129		0.000129		
19	0	19.00002451		0.000129		
12	0	12.00001632		0.000136		
10	0	10.0000136		0.000136		
14	0	14.00001834		0.000131		
9	0	9.00001179		0.000131		
11	0	11.00001397		0.000127		
12	0	12.00001488		0.000124		
11	0	11.00001408		0.000128		
17	0	17.00002176		0.000128		
17	0	17.00002329		0.000137		
8	0	8.00001136		0.000142		
16	0	16.0000224		0.00014		
7	0	7.00000959		0.000137		
6	0	6.00000792		0.000132		
17	0	17.00002176		0.000128		
12	0	12.00001572		0.000131		
13	0	13.00001742		0.000134		
14	0	14.00001904		0.000136		
8	0	8.00001104		0.000138		
8	0	8.0000108		0.000135		
14	0	14.00001764		0.000126		
13	0	13.00001599		0.000123		
13	0	13.00001664		0.000128		
21	0	21.00002625		0.000125		
12	0	12.00001668		0.000139		
9	0	9.00001305		0.000145		
13	0	13.00001781		0.000137		
7	0	7.00000966		0.000138		
15	0	15.0000198		0.000132		
19	0	19.00002527		0.000133		
13	0	13.00001872		0.000144		
15	0	15.00002235		0.000149		
15	0	15.0000225		0.00015		
12	0	12.00001824		0.000152		
18	0	18.00002718		0.000151		
13	0	13.00001924		0.000148		
11	0	11.00001639		0.000149		
12	0	12.00001812		0.000151		
11	0	11.0000165		0.00015		
9	0	9.00001386		0.000154		
15	0	15.0000222		0.000148		
14	0	14.00002016		0.000144		
10	0	10.0000145		0.000145		
6	0	6.0000084		0.00014		
11	0	11.00001441		0.000131		
14	0	14.0000182		0.00013		
10	0	10.0000126		0.000126		
9	0	9.00001107		0.000123		
13	0	13.00001573		0.000121		
12	0	12.00001464		0.000122		
14	0	14.00001722		0.000123		
13	0	13.00001664		0.000128		
13	0	13.00001638		0.000126		
12	0	12.000015		0.000125		
10	0	10.0000127		0.000127		
7	0	7.00000917		0.000131		
14	0	14.00001778		0.000127		
13	0	13.00001651		0.000127		
13	0	13.0000169		0.00013		
20	0	20.0000268		0.000134		
10	0	10.0000141		0.000141		
16	0	16.00002224		0.000139		
18	0	18.00002538		0.000141		
25	0	25.0000365		0.000146		
32	0	32.00005056		0.000158		
29	0	29.00005162		0.000178		
50	0	50.0000985		0.000197		
50	0	50.00012		0.000240001		
72	0	72.00019872		0.000276001		
97	0	97.00032495		0.000335001		
125	0	125.0005238		0.000419002		
165	0	165.0008646		0.000524003		
252	0	252.0017111		0.000679005		
296	0	296.0027084		0.000915008		
362	0	362.0043187		0.001193014		
469	0	469.0071758		0.001530023		
532	0	532.0104646		0.001967039		
698	0	698.017241		0.002470061		
807	0	807.025163		0.003118097		
935	0	935.0362327		0.00387515		
1171	0	1171.055485		0.004738224		
1284	0	1284.07463		0.005812338		
1505	0	1505.104921		0.006971486		
1708	0	1708.141964		0.008311691		
1974	0	1974.192819		0.009767954		
2426	0	2426.277687		0.01144631		
2603	0	2603.351687		0.013510825		
2894	0	2894.452779		0.015645447		
3192	0	3192.574823		0.018008242		
3700	0	3700.758619		0.020503203		
3944	0	3944.922796		0.023397473		
4297	0	4298.134751		0.026407972		
4597	0	4598.357757		0.029535721		
5013	0	5014.64681		0.032850788		
5370	0	5371.952597		0.036361217		
5727	0	5729.29229		0.040026014		
6133	0	6135.68516		0.04378216		
6458	0	6461.067069		0.047492545		
6831	0	6834.507811		0.051351356		
6994	0	6997.867161		0.055292556		
7557	0	7561.466104		0.059098906		
7769	0	7773.89141		0.062960615		
8309	0	8314.549629		0.06679058		
8344	0	8349.908228		0.070808102		
8719	0	8725.500934		0.074560551		
9043	0	9050.078157		0.078272217		
9180	0	9187.523111		0.081951105		
9469	0	9477.087462		0.085409886		
9843	0	9851.73583		0.088751699		
10124	0	10133.32854		0.092142825		
10130	0	10139.66828		0.095442005		
10647	0	10657.49625		0.098584093		
10809	0	10819.99062		0.101680284		
11120	0	11131.64559		0.104726562		
11018	0	11029.84915		0.107543532		
11191	0	11203.3351		0.110223358		
11436	0	11448.88847		0.112700872		
11840	0	11853.62776		0.115099326		
12108	0	12122.25905		0.117765524		
12257	0	12271.75875		0.120410813		
12346	0	12361.16468		0.122830689		
12494	0	12509.62477		0.1250582		
12728	0	12744.21906		0.127428173		
12813	0	12829.5947		0.129514523		
13086	0	13103.2112		0.131523758		
13395	0	13412.88165		0.133494971		
13195	0	13212.92915		0.135878379		
13553	0	13571.68794		0.137887869		
13714	0	13733.20108		0.140010756		
