#TimeHarp 260  Histogram Data			03/04/2021 02:16:04 PM
#channels per curve
32768
#display curve no.
0	1	
#memory block no.
0	1	
#ns/bin
2.0000	2.0000	
#counts
15	0	
14	0	
7	0	
17	0	
11	0	
16	0	
16	0	
5	0	
10	0	
13	0	
10	0	
13	0	
11	0	
13	0	
9	0	
9	0	
12	0	
8	0	
12	0	
10	0	
8	0	
10	0	
12	0	
13	0	
10	0	
5	0	
12	0	
3	0	
17	0	
10	0	
10	0	
8	0	
5	0	
14	0	
10	0	
5	0	
10	0	
16	0	
11	0	
11	0	
8	0	
12	0	
9	0	
8	0	
12	0	
10	0	
12	0	
12	0	
16	0	
14	0	
15	0	
15	0	
9	0	
9	0	
11	0	
10	0	
4	0	
9	0	
15	0	
12	0	
10	0	
17	0	
13	0	
17	0	
17	0	
10	0	
16	0	
12	0	
6	0	
15	0	
10	0	
11	0	
16	0	
10	0	
11	0	
16	0	
12	0	
11	0	
9	0	
14	0	
14	0	
16	0	
9	0	
13	0	
12	0	
11	0	
15	0	
16	0	
8	0	
9	0	
11	0	
9	0	
10	0	
13	0	
13	0	
16	0	
12	0	
12	0	
15	0	
17	0	
18	0	
9	0	
15	0	
12	0	
13	0	
13	0	
10	0	
8	0	
14	0	
7	0	
4	0	
8	0	
13	0	
22	0	
12	0	
14	0	
10	0	
12	0	
12	0	
9	0	
11	0	
15	0	
11	0	
14	0	
9	0	
13	0	
5	0	
10	0	
12	0	
5	0	
12	0	
10	0	
13	0	
15	0	
7	0	
7	0	
7	0	
18	0	
14	0	
14	0	
13	0	
10	0	
9	0	
5	0	
13	0	
13	0	
16	0	
9	0	
18	0	
17	0	
6	0	
13	0	
16	0	
8	0	
9	0	
8	0	
9	0	
9	0	
12	0	
13	0	
10	0	
17	0	
10	0	
10	0	
16	0	
8	0	
13	0	
5	0	
13	0	
13	0	
14	0	
13	0	
10	0	
8	0	
7	0	
12	0	
11	0	
13	0	
9	0	
15	0	
6	0	
13	0	
13	0	
13	0	
12	0	
17	0	
6	0	
10	0	
14	0	
13	0	
10	0	
12	0	
10	0	
9	0	
14	0	
15	0	
14	0	
9	0	
9	0	
14	0	
16	0	
7	0	
10	0	
13	0	
11	0	
8	0	
8	0	
16	0	
11	0	
9	0	
10	0	
11	0	
14	0	
