832	1	-9	7	190.20001251500798	0	0.04369508014180092	0.	100	0	0.01
832	1	-9	8	190.37040803930722	0	0.019308435292457644	0.	100	0	0.01
832	1	-9	9	190.49558793928009	0	0.0014675254821656682	0.	100	0	0.01
832	1	-9	10	190.68240190093638	0	0.0002485535297260803	0.	100	0	0.01
832	1	-9	11	190.76956755813444	0	0.0032725216527245194	0.	100	0	0.01
832	1	-9	12	190.85307101294165	0	0.0001058386852857675	0.	100	0	0.01
832	1	-7	10	190.1129193578381	0	0.	0.0031999795716236086	100	0	0.01
832	1	-7	11	190.20567638322245	0	0.	0.00005579426120670822	100	0	0.01
832	1	-7	12	190.37715270149056	0	0.	0.01050334660463571	100	0	0.01
832	1	-7	13	190.49149910127744	0	0.	0.017095596468609947	100	0	0.01
832	1	-7	14	190.51139272068394	0	0.	0.015164154043568048	100	0	0.01
832	1	-7	15	190.6933193579316	0	0.	8.12640642751007e-6	100	0	0.01
832	1	-7	16	190.77345271862578	0	0.	0.0004471111205972189	100	0	0.01
832	1	-7	17	190.8510566528421	0	0.	0.013840263362700413	100	0	0.01
832	1	-7	18	190.9233873920166	0	0.	0.007113956889224349	100	0	0.01
832	1	-5	12	190.12157421320444	0	9.656102042212074e-8	0.	100	0	0.01
832	1	-5	13	190.2113493725774	0	0.0015786220303920246	0.	100	0	0.01
832	1	-5	14	190.38419930718374	0	0.0006018092959663202	0.	100	0	0.01
832	1	-5	15	190.4872363517643	0	0.0022528689728658993	0.	100	0	0.01
832	1	-5	16	190.50819001841592	0	0.004206979706248828	0.	100	0	0.01
832	1	-5	17	190.51875780813862	0	0.019458828623306675	0.	100	0	0.01
832	1	-5	18	190.70499786932487	0	4.6549866599134085e-6	0.	100	0	0.01
832	1	-5	19	190.77772991970414	0	1.8298713675322984e-6	0.	100	0	0.01
832	1	-5	20	190.84908037260175	0	0.00006187177044007933	0.	100	0	0.01
832	1	-5	21	190.91730999265565	0	0.007057917357627113	0.	100	0	0.01
832	1	-5	22	190.98270333529217	0	0.016661518492240554	0.	100	0	0.01
832	1	-9	13	220.99514437827747	0	0.003799210751020743	0.	500	0	0.008
832	1	-9	14	221.00941499730106	0	0.0005474787368179549	0.	500	0	0.008
832	1	-9	15	221.02707188099157	0	0.000054320546989782904	0.	500	0	0.008
832	1	-9	16	221.075334799767	0	0.000410032497534601	0.	500	0	0.008
832	1	-9	17	221.07937205844792	0	0.0006525127616579049	0.	500	0	0.008
832	1	-9	18	221.13140040705912	0	0.00004218970397821799	0.	500	0	0.008
832	1	-7	19	220.98403997760033	0	0.	0.0005919574652691195	500	0	0.008
832	1	-7	20	220.9963591658161	0	0.	0.0000800989218028669	500	0	0.008
832	1	-7	21	221.01066018326674	0	0.	0.0006098455940216405	500	0	0.008
832	1	-7	22	221.02842441532994	0	0.	0.00006300020922338764	500	0	0.008
832	1	-7	23	221.07361423713155	0	0.	0.0002733197111437197	500	0	0.008
832	1	-7	24	221.075282959966	0	0.	0.00011850897601528789	500	0	0.008
832	1	-7	25	221.079419434187	0	0.	0.000017513203377725366	500	0	0.008
832	1	-7	26	221.13019365648506	0	0.	0.0016913206075532636	500	0	0.008
832	1	-7	27	221.1444269164931	0	0.	0.002095661630082247	500	0	0.008
832	1	-5	23	220.98527153767645	0	2.1652739776600654e-7	0.	500	0	0.008
832	1	-5	24	220.99759545200504	0	0.000013292545131285817	0.	500	0	0.008
832	1	-5	25	221.01192841102602	0	6.080108683477346e-6	0.	500	0	0.008
832	1	-5	26	221.02980659087189	0	1.6610198294964053e-7	0.	500	0	0.008
832	1	-5	27	221.07259868620895	0	0.0008263010172952545	0.	500	0	0.008
832	1	-5	28	221.07355285808444	0	0.00008672421237763625	0.	500	0	0.008
832	1	-5	29	221.07522567961132	0	0.0003171881120914555	0.	500	0	0.008
832	1	-5	30	221.07946741575142	0	0.00003431708308784678	0.	500	0	0.008
832	1	-5	31	221.12896755203838	0	0.000010215928690325059	0.	500	0	0.008
832	1	-5	32	221.14318844198715	0	0.00030829784286002106	0.	500	0	0.008
832	1	-5	33	221.1554397038999	0	0.0026939431499725833	0.	500	0	0.008
