#TimeHarp 260  Histogram Data			11/25/2020 02:57:35 PM
#channels per curve
32768
#display curve no.
0	1	
#memory block no.
0	1	
#ns/bin
4.0000	4.0000	
#counts
433	0	
422	0	
429	0	
407	0	
384	0	
412	0	
420	0	
400	0	
422	0	
389	0	
428	0	
396	0	
380	0	
427	0	
452	0	
438	0	
441	0	
432	0	
382	0	
402	0	
366	0	
416	0	
470	0	
461	0	
421	0	
413	0	
420	0	
411	0	
426	0	
437	0	
404	0	
416	0	
387	0	
389	0	
404	0	
404	0	
385	0	
411	0	
408	0	
401	0	
423	0	
406	0	
375	0	
441	0	
387	0	
423	0	
384	0	
384	0	
422	0	
406	0	
402	0	
385	0	
407	0	
371	0	
476	0	
409	0	
423	0	
408	0	
437	0	
441	0	
405	0	
420	0	
376	0	
367	0	
392	0	
401	0	
374	0	
385	0	
437	0	
430	0	
415	0	
401	0	
392	0	
440	0	
410	0	
409	0	
429	0	
417	0	
420	0	
413	0	
421	0	
382	0	
415	0	
414	0	
417	0	
398	0	
426	0	
378	0	
423	0	
423	0	
444	0	
399	0	
363	0	
427	0	
396	0	
394	0	
418	0	
409	0	
408	0	
394	0	
423	0	
387	0	
409	0	
391	0	
422	0	
403	0	
412	0	
397	0	
416	0	
378	0	
428	0	
399	0	
405	0	
425	0	
394	0	
420	0	
443	0	
403	0	
400	0	
442	0	
401	0	
390	0	
405	0	
404	0	
404	0	
393	0	
404	0	
422	0	
410	0	
373	0	
422	0	
404	0	
448	0	
401	0	
404	0	
434	0	
408	0	
422	0	
419	0	
409	0	
422	0	
421	0	
453	0	
388	0	
397	0	
372	0	
415	0	
414	0	
428	0	
436	0	
449	0	
382	0	
420	0	
399	0	
405	0	
395	0	
426	0	
439	0	
414	0	
423	0	
441	0	
395	0	
386	0	
428	0	
423	0	
392	0	
409	0	
394	0	
383	0	
400	0	
437	0	
413	0	
375	0	
400	0	
432	0	
417	0	
392	0	
407	0	
417	0	
407	0	
436	0	
450	0	
394	0	
404	0	
454	0	
410	0	
420	0	
388	0	
386	0	
403	0	
420	0	
436	0	
394	0	
445	0	
422	0	
397	0	
455	0	
426	0	
455	0	
416	0	
409	0	
386	0	
391	0	
396	0	
404	0	
400	0	
412	0	
476	0	
431	0	
400	0	
385	0	
367	0	
414	0	
