#TimeHarp 260  Histogram Data			11/30/2020 03:44:28 PM
#channels per curve
32768
#display curve no.
0	1	
#memory block no.
0	1	
#ns/bin
4.0000	4.0000	
#counts
497	0	
536	0	
465	0	
446	0	
503	0	
484	0	
496	0	
503	0	
463	0	
506	0	
468	0	
464	0	
445	0	
449	0	
492	0	
504	0	
474	0	
454	0	
483	0	
483	0	
478	0	
513	0	
463	0	
480	0	
509	0	
519	0	
474	0	
513	0	
498	0	
478	0	
474	0	
489	0	
471	0	
518	0	
476	0	
478	0	
494	0	
478	0	
472	0	
478	0	
491	0	
488	0	
497	0	
479	0	
497	0	
493	0	
499	0	
473	0	
482	0	
452	0	
466	0	
495	0	
509	0	
499	0	
480	0	
488	0	
493	0	
496	0	
502	0	
493	0	
459	0	
551	0	
484	0	
460	0	
485	0	
463	0	
493	0	
455	0	
496	0	
453	0	
414	0	
458	0	
466	0	
497	0	
471	0	
478	0	
477	0	
490	0	
499	0	
448	0	
513	0	
495	0	
496	0	
474	0	
486	0	
531	0	
457	0	
439	0	
486	0	
471	0	
494	0	
465	0	
457	0	
455	0	
467	0	
521	0	
483	0	
444	0	
491	0	
500	0	
450	0	
453	0	
475	0	
456	0	
501	0	
472	0	
486	0	
452	0	
488	0	
445	0	
509	0	
516	0	
497	0	
477	0	
475	0	
467	0	
511	0	
504	0	
482	0	
441	0	
500	0	
478	0	
498	0	
473	0	
506	0	
442	0	
502	0	
477	0	
481	0	
488	0	
472	0	
489	0	
467	0	
485	0	
469	0	
493	0	
480	0	
550	0	
491	0	
482	0	
474	0	
457	0	
456	0	
486	0	
485	0	
478	0	
502	0	
497	0	
485	0	
475	0	
480	0	
494	0	
466	0	
468	0	
484	0	
461	0	
472	0	
476	0	
463	0	
450	0	
466	0	
498	0	
517	0	
499	0	
486	0	
478	0	
456	0	
477	0	
442	0	
487	0	
480	0	
466	0	
505	0	
451	0	
488	0	
460	0	
453	0	
474	0	
504	0	
486	0	
459	0	
473	0	
485	0	
468	0	
454	0	
495	0	
471	0	
481	0	
504	0	
493	0	
494	0	
488	0	
498	0	
507	0	
480	0	
484	0	
483	0	
464	0	
444	0	
524	0	
488	0	
531	0	
488	0	
490	0	
431	0	
497	0	
514	0	
532	0	
491	0	
532	0	
472	0	
453	0	
512	0	
