#TimeHarp 260  Histogram Data			03/18/2021 06:10:59 PM
#channels per curve
32768
#display curve no.
0	1	
#memory block no.
0	1	
#ns/bin
2.0000	2.0000	
#counts
10	0	
3	0	
4	0	
5	0	
2	0	
5	0	
6	0	
7	0	
6	0	
7	0	
5	0	
7	0	
7	0	
4	0	
7	0	
7	0	
4	0	
3	0	
4	0	
3	0	
3	0	
1	0	
7	0	
4	0	
2	0	
6	0	
7	0	
2	0	
4	0	
3	0	
4	0	
5	0	
4	0	
4	0	
4	0	
4	0	
5	0	
6	0	
2	0	
4	0	
4	0	
2	0	
5	0	
3	0	
7	0	
10	0	
2	0	
3	0	
1	0	
9	0	
5	0	
4	0	
2	0	
5	0	
3	0	
3	0	
7	0	
7	0	
5	0	
8	0	
4	0	
7	0	
1	0	
3	0	
4	0	
3	0	
6	0	
5	0	
5	0	
6	0	
5	0	
2	0	
6	0	
5	0	
0	0	
3	0	
3	0	
4	0	
3	0	
4	0	
4	0	
9	0	
7	0	
7	0	
5	0	
4	0	
4	0	
3	0	
4	0	
9	0	
2	0	
7	0	
5	0	
5	0	
8	0	
5	0	
3	0	
2	0	
5	0	
3	0	
2	0	
5	0	
9	0	
2	0	
8	0	
4	0	
9	0	
6	0	
5	0	
5	0	
4	0	
5	0	
5	0	
2	0	
6	0	
4	0	
5	0	
4	0	
5	0	
3	0	
5	0	
4	0	
5	0	
3	0	
4	0	
9	0	
6	0	
3	0	
1	0	
4	0	
6	0	
3	0	
8	0	
5	0	
5	0	
5	0	
4	0	
4	0	
5	0	
8	0	
5	0	
3	0	
5	0	
9	0	
8	0	
8	0	
11	0	
4	0	
5	0	
6	0	
6	0	
3	0	
3	0	
5	0	
5	0	
2	0	
7	0	
8	0	
5	0	
7	0	
6	0	
0	0	
6	0	
4	0	
7	0	
3	0	
2	0	
2	0	
1	0	
7	0	
4	0	
6	0	
9	0	
10	0	
8	0	
1	0	
10	0	
14	0	
14	0	
25	0	
28	0	
31	0	
42	0	
72	0	
84	0	
119	0	
177	0	
214	0	
303	0	
365	0	
458	0	
588	0	
704	0	
955	0	
1068	0	
1372	0	
1588	0	
1742	0	
2113	0	
2458	0	
2819	0	
3063	0	
3609	0	
4164	0	
4598	0	
4990	0	
5435	0	
6123	0	
6634	0	
7351	0	
